"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Cayman Islands","CYM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.958799448362291","","",
"Cyprus","CYP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.612404559310577","0.615734730778624","0.638375930770353","0.653486359510887","0.673592135769125","0.712896503625776","0.712932694346665","0.715570875065217","0.723906395881693","0.733846446711488","0.731704520779954","0.723117767655713","0.723116621239437","0.746128506389844","0.737357145265145","0.727833739439155","0.709122415939211","0.711620287946411","0.685117246448203","0.666142954635789","0.677194844463448","0.672846006101006","0.672729156116201","0.645754589226603",
"Czech Republic","CZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.512414599","7.265818288","7.981658747","9.43400003","10.37742757","11.09117687","11.95971147","12.71339864","13.88806836","14.13850554","14.19579928","14.20950948","14.31887997","14.03109555","14.29733799","14.31623626","14.02228012","13.95628304","14.26194544","13.84679747","13.95203487","13.46799521","13.561283701","13.499321569",
"Germany","DEU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.962097992","0.959853475","0.989133667","1.004635192","1.008222147","1.007465893","0.993567546","0.990318031","0.987900205","0.97489884","0.965807831","0.954625991","0.941873359","0.91727975","0.896980739","0.866875407","0.8365641","0.831324854","0.811650694","0.806109963","0.796383354","0.778586776","0.79201206","0.783631486",
"Djibouti","DJI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.9820853309624","71.3013196257903","72.081772738676","73.5041161115979","76.650166388256","78.7525579557862","80.0568568407399","80.6935694846469","81.587478225242","82.0623192925572","82.1648576121185","81.7379950370017","81.0101656413645","80.9862163917524","81.2938880354873","81.2260954330478","81.586573030904","83.3949362143641","91.0980442987566","103.323434515458","92.000564681805","94.0030668996953","97.9810112826501","98.8985104671499",
"Dominica","DMA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46869584765366","1.53272737209581","1.56063474669053","1.56685537238414","1.62605792295565","1.62417175639865","1.64004916421061","1.65151450384127","1.63647693976261","1.66015092326638","2.08400622561253","2.0794231778181","2.06756982916742","1.96722045820102","2.00115289079009","1.92638503398934","1.80420384676408","1.7913285948499","1.78529515474538","1.91336028455754","1.83935552128506","1.86105733297041","1.86634736563571","1.88740530733977",
"Denmark","DNK","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.861738131","8.805926278","8.754037278","8.607440391","8.557267037","8.487763471","8.449966138","8.433844075","8.393382099","8.46970946","8.399264558","8.460500647","8.302206548","8.534800752","8.407863696","8.590082555","8.317626127","8.241860701","8.012261407","7.803417797","7.754216619","7.689278589","7.785854854","7.734752332",
"Dominican Republic","DOM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69487514323098","5.28809515769316","5.46058731158594","5.60079702746284","6.04254108285459","6.47572480889263","6.57786267672794","7.02735157432185","7.36906541627981","7.5181115359957","7.85936074408392","8.07579833327707","8.38877791070875","10.990604952517","15.5316252851668","15.4544488182024","15.8031275485069","16.2721965017285","17.5193686641907","17.8990196698774","18.5942749951268","19.448823261062","20.1138336642437","20.8256501215419",
"Algeria","DZA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.23361175005676","4.8128447356554","5.73728017799406","6.36742017398658","8.04759969499806","10.1359305614536","12.3453047210565","12.9875074233926","12.4458498000513","13.6027580755071","16.5722224125795","15.8758498542724","15.842043005781","16.8255608349154","18.3823881940564","20.6832223127924","22.1826944970205","22.9911951432126","26.1052822077252","23.0143790717131","26.4046282029018","30.5017933683552","31.664645947777","31.9805988983371",
"East Asia & Pacific (developing only)","EAP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (all income levels)","EAS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (developing only)","ECA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (all income levels)","ECS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.316199318330881","0.327103406448309","0.333572542859081","0.334426115896921","0.376602126335403","0.388173112173035","0.386891472424978","0.407033579333683","0.387434085666614","0.28151852240644","0.254029905102621","0.318904169257184","0.352035068070692","0.381698646381408","0.387347931477211","0.404331907701464","0.423658344427027","0.440152623806806","0.49150058641039","0.490943834340719","0.508794198524146","0.526181381152404","0.538523695926947","0.546406160368404",
"Egypt, Arab Rep.","EGY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.437396167108998","0.484606235427633","0.567298785443445","0.600818755265654","0.637999493661778","0.696206964027412","0.732316328150937","0.791115584600173","0.813087933640672","0.808613461603434","0.82964990868976","0.826215836928774","0.839632306676913","0.878972508328147","0.955359177493787","0.983178631103696","1.02405946527008","1.12323793143775","1.23616936952601","1.36378029375368","1.48366521806294","1.62482935494312","1.79529709801595","1.92760499035565",
"Euro area","EMU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.921973769338575","0.888086679976345","0.960290628984509","1.03294830906214","1.10647840146888","1.13026123522574","1.2199848102908","1.23069508862218","1.50392089970363","1.69190735017506","1.93538772029991","2.31249932620901","2.80898192734077","2.92917963745626","3.16561539821062","3.30852766410262","3.76682950346948","4.8409538478164","5.33663583951499","5.932087","6.45948441748909","6.99462172454868",
"Spain","ESP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.616716978","0.638257853","0.665904422","0.679937018","0.6915949","0.710883206","0.718491199","0.719572166","0.718865717","0.732681857","0.733231171","0.73912031","0.733398551","0.752640162","0.759546136","0.764910563","0.734868577","0.729088336","0.720129261","0.70674807","0.717282949","0.705441124","0.698540207","0.683110158",
"Estonia","EST","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.173002258","0.236593961","0.304803245","0.370372818","0.400781347","0.429093161","0.443908649","0.454625435","0.476383078","0.47739502","0.480588403","0.486114397","0.501982466","0.51964733","0.555390885","0.548811403","0.522457213","0.523876613","0.52407076","0.546589864","0.555601133",
"Ethiopia","ETH","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24110479723288","1.43037809390904","1.61570648666048","1.78924867133549","1.8032998849065","1.99090993008866","1.95987377950566","1.93088715935875","1.90728910786441","1.92223784572781","2.05742034145572","1.89557804170342","1.79929005702977","1.98925959554883","2.01192055772507","2.14190424106323","2.31807826676007","2.6470218740549","3.38330772436353","4.16816215607487","4.17780363262838","4.919337203074","6.49552205615838","6.69377856494967",
"European Union","EUU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.018415588","1.000422935","0.987105997","0.982709922","0.977979367","1.001326634","1.004406399","0.997513934","1.002797321","1.002842472","0.993719708","1.010709737","1.003258144","1.010287567","0.975708267","0.977232128","0.948961123","0.941411698","0.917628739","0.899701673","0.910814165","0.907057173","0.92547611","0.929742178",
"Fiji","FJI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.691444871323501","0.709292044303368","0.736925108469706","0.771885171717648","0.762156728354742","0.755220305342131","0.763153515049017","0.776206407636185","0.825372206277558","0.86917617982629","0.810206283553909","0.818680825759274","0.83305188422969","0.881038421919297","0.876732583490803","0.907401953142941","0.913132776676717","0.915811807661373","0.938030718290468","0.932492036918013","0.995162603735327","1.04235480395861","1.07567899924935","1.05912695730552",
"France","FRA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.030172514","1.023437104","1.019931623","1.013640879","1.003678458","0.995312848","0.98918319","0.974290792","0.966951702","0.959872028","0.937969333","0.917724983","0.904970377","0.937596123","0.940399331","0.923333793","0.901776487","0.893732598","0.882238939","0.857655745","0.856771114","0.844618179","0.857840143","0.845264982",
"Faeroe Islands","FRO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.853791560894156","0.868460482840663","0.874829910232457","0.880233976627339","0.884424827403433","0.887361806935446","0.886239248150491","0.876965271037052","0.894558274997521","0.873942566440526","0.863772216186669","0.854213513321002","0.841464916880059","0.821749746963196","0.808220660992391","0.799442582070034","0.786650009121868","0.791396280858554","0.813586144368032","0.849162227667578","0.867265921323854","0.879293960153449","0.904472466201339","0.909247410349328",
"Gabon","GAB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.023855472078","118.397851930539","116.005643432674","112.731832712433","161.76646000079","160.582951941221","179.091449127584","177.745463028101","144.562786190534","169.880220139361","212.764015623249","194.993204224996","191.581204414198","187.658249222479","194.206776730078","220.164468435244","230.529838057412","236.369621067198","290.743860720868","240.326524985865","282.670637271663","318.155714478371","304.13514284158","296.816658360303",
"United Kingdom","GBR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.624452488","0.644908302","0.648870687","0.645778536","0.639656346","0.641657456","0.641829141","0.634993953","0.645013398","0.652644358","0.635241494","0.626132897","0.627627428","0.640702319","0.632796965","0.636173112","0.626037667","0.645910471","0.650842945","0.65343188","0.691126195","0.698150981","0.703499046","0.695153288",
"Georgia","GEO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.98848881468508E-07","9.39673632432506E-07","1.29924534753583E-05","0.00197238745127025","0.118611073922856","0.305253515945147","0.428781065417224","0.449130245600754","0.475128958671175","0.514002331751803","0.526101638030843","0.541972452869098","0.565367658506947","0.573272841651905","0.604666243414161","0.632318770711174","0.665511457758064","0.711145481179103","0.765230641791661","0.74413447908444","0.798048494809857","0.858816275897075","0.854471573389117","0.8363150275983",
"Ghana","GHA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.010716042775868","0.0124495934598374","0.0135292078058223","0.0174113523409808","0.0221849353292525","0.031086061290348","0.0426903679328455","0.0501392685457717","0.0580574618385767","0.0652371007859132","0.0811571769318167","0.106963761605976","0.129383211124675","0.163259342182266","0.181706310828795","0.202404422841727","0.354934795748252","0.402036528164784","0.473997069318748","0.548547592916592","0.631287919299495","0.69939227708558","0.791789556061894","0.907761122372355",
"Guinea","GIN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400.298773124886","487.437763895663","601.527597611653","591.503865972749","587.445081353821","609.687884047795","608.009048357151","606.35419438283","619.790073965366","636.897121260897","661.980840723628","658.494617313984","651.335653935421","740.176112632378","839.453546741394","1036.15343984665","1383.06308491098","1522.28028746418","1703.77901820342","1805.84463345875","2144.65723122294","2518.38636595046","2794.19393666192","2943.05456767061",
"Gambia, The","GMB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79272222855377","6.32557478313742","6.30514132699384","6.47527399449467","6.57980064922005","6.7007965012656","7.1313140268396","6.59283664594922","6.87505163466878","6.61316603290741","6.60959494105757","6.5782118468474","7.15187726191881","7.91584682864337","9.00258498508625","9.03628003181242","8.93613195522203","9.07890389660021","9.08405813688401","9.4815514731551","9.77096519540136","9.93878709698576","10.2047215374375","10.5237445814448",
"Guinea-Bissau","GNB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3235034319202","13.5248391811984","21.8159442492469","31.7627164415747","38.3313884749395","54.3434333878028","74.307264350076","97.9977218234031","104.774328684602","116.011146866441","204.047365095409","203.40251553893","197.623968582704","194.508832601592","194.701081845911","196.762759437261","194.972633118619","196.0139793723","212.371888100125","213.10789255391","214.178475537873","220.084671232084","201.780171425696","200.338687226168",
"Equatorial Guinea","GNQ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.092935516543","120.355584133141","99.5227568716951","94.5914143539605","115.335972527327","121.656982100416","120.456066789101","102.859612319428","69.635656793107","95.538914826015","153.889364560441","132.432265302747","128.363510590708","126.648490621542","144.129976450471","199.206630465298","221.107696330372","220.184940764108","271.751843899329","188.165194694823","244.039145219469","294.571859942474","318.353355306073","301.408372315605",
"Greece","GRC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.337291258","0.391027489","0.438886442","0.490538457","0.534021723","0.57433174","0.605355813","0.629960455","0.661942764","0.680628356","0.677145083","0.670304722","0.659972072","0.688560354","0.69585823","0.714036641","0.698457834","0.719244843","0.701009999","0.694859958","0.701686521","0.693179276","0.684189755","0.643324213",
"Grenada","GRD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27814017588801","1.32135325050982","1.34585520576086","1.3466844674641","1.34234476640598","1.35394073929695","1.36270096067586","1.32547231881825","1.37552192116643","1.37237150659469","1.80439293833333","1.80180461750287","1.78113100388005","1.74471065273371","1.72638290699951","1.72018601409328","1.7466411208674","1.74161124215303","1.84166155189373","1.82834748636951","1.81426645511919","1.78312172068415","1.83718909401345","1.84953736994647",
"Greenland","GRL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12119771891751","1.44291981105404","1.53576061099594","1.71763653582091","1.87898307374651","2.00012741078896","2.13907175009232","2.27674793489128","2.46634062579579","2.55420546051273","2.66803723876242","2.50175799347607","2.62280611543696","2.68600084779219","2.77320953844334","2.83842606302053","2.89129325010586","3.01753329416618","3.23913358389567","3.32828782243604","3.45757252747434","3.6260744503998","3.68217609783691","3.74583048714746",
"Guam","GUM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3246194710583","22.6561685188133","25.1414197549547","28.3633496005559","33.2432521050435","36.6019051791087","37.3832267129036","37.2685882535924","37.9750656665618","41.6336929803767","43.3954850379244","41.6227391470686","42.8431786205166","44.3080538977135","45.2364141807657","47.2925913506536","77.2855242453901","94.2384086191027","100.77052934502","102.131009108745","107.673486519637","114.4347","118.932151832287","120.596185815026",
"High income","HIC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.01069029991","6.34892480306964","6.82186753747323","7.23719726910003","7.53429141656019","7.68585926948675","7.99210748351958","8.31028341198748","8.32139293511033","7.86821146366172","7.43227420595306","7.13690800073839","6.78977983305025","6.25683333489904","5.87121319154087","5.68021547206904","5.48132977661374","5.50714895925473","5.47085025387939","5.40868286274067","5.35846012471885","5.46159302421975","5.56633392609622","5.55798913953832",
"Honduras","HND","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23149419919272","1.50207082033628","1.60225430791497","1.77798214061164","2.24381711401113","2.74480164941501","3.3135244986796","3.98360940619816","4.39913002651574","4.83857984181658","6.18917562290893","6.53972624345229","6.77129388344426","7.02098429514541","7.27457663211585","7.5615129807904","7.72840730836405","8.02741415973935","8.4869879727433","9.06678662121779","9.37723995188067","9.9146433584959","10.1383855605199","10.1567239121936",
"Heavily indebted poor countries (HIPC)","HPC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.09537093833239","3.13523050171763","3.30084589922766","3.51824029739522","3.61523418909915","3.68040995353281","3.70969402197689","3.74037270264959","3.84075647642135","3.86167953342548","3.91533740276487","3.89447350651252","3.84299522799145","3.83123392210676","3.8375542773149","3.91412274941588","3.8001958347456","3.76584871783067","3.69241649112248",
"Haiti","HTI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.73668114617004","6.0544066089872","6.57406932797511","7.17429965991244","7.77266984052079","9.67059250047448","11.4354790323487","13.0287902871778","14.5060148997082","15.263734776926","16.9017972322645","17.393678800124","18.1224514392267","19.1082269605489","19.7725241759398","20.7672577024248",
"Hungary","HUN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5476601733558","30.21585806","35.89644944","42.52270691","49.75172395","61.7633683","73.18160277","85.04176762","94.15304342","101.0722833","107.7583756","110.5547677","114.8796873","120.4895147","126.3626448","128.5938234","128.3544865","131.4424639","129.4293052","125.0821263","125.4467702","123.650109","127.415552003","128.421732154",
"Indonesia","IDN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","424.282778804667","446.873702061104","460.347537382882","489.575989165499","516.648899559069","555.1993576334","593.514740709136","656.88822176532","1138.98124051114","1281.96652777535","1509.79051487494","1686.97512317511","1759.40417272412","1819.58779319111","1922.47632273066","2129.69382691593","2357.24796937924","2554.83820772495","2960.69831364264","3181.20347797238","3402.69328039219","3606.56608403322","3699.95047197819","3803.35103921801",
"Isle of Man","IMN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.74704337042286","6.32692441695822","6.74043228771881","7.2330279895104","7.78907441894733","8.32139146609923","8.79118004617589","9.20306009487639","9.83357026829524","9.99259667790229","10.12672351537","10.2182470130827","10.4375364065773","10.6288340374579","10.9375548263505","11.0466608272101","11.4055216327265","11.7502144746112","12.5236833523035","13.1816409672722","14.1940404840582","15.1094346163569","15.9149280083247","16.7616394669073",
"Not classified","INX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.80632964","0.794430997","0.798561538","0.82037","0.816881737","0.824467569","0.828035029","0.85357497","0.881874831","0.929855099","0.960753791","0.992123634","1.003898133","1.013885445","1.006475303","1.010233744","0.983160892","0.959253567","0.951531035","0.88868024","0.842965029","0.827249787","0.831730419","0.824391692",
"Iran, Islamic Rep.","IRN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.454762514702","135.017707054782","169.070370630238","252.597293983039","323.911303860084","440.15907992277","539.104345667584","604.195611379667","654.233609786043","839.444506825904","1037.8312836206","1132.54022912008","1430.85414637807","1568.40512633842","1840.9078423179","2087.04617880252","2270.71384164099","2664.63856755642","3285.09949821616","3342.89994969454","3778.09821802838","4657.46317197464","4848.97926739937","5627.59439627257",
"Iraq","IRQ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.335199162714","174.018457270509","182.787743918394","193.192202553629","219.480743305667","281.363771452311","322.120992628385","360.911908789315","467.81575478417","365.034718384394","431.53009881088","516.521250220508","523.259484029951","512.033017077719",
"Iceland","ISL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.45297883","71.79142608","72.61186075","72.2232358","72.55885359","73.20676837","75.01670465","74.46587937","77.22022942","79.68467115","84.21223492","88.85232871","91.34164185","94.46307789","94.28936716","99.07846257","107.0710463","113.1996305","117.4213003","124.523283","131.8298712","133.5632966","138.176950382","138.266902835",
"Israel","ISR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.693042785","1.968377534","2.156548528","2.340027292","2.578526854","2.754912363","2.974629657","3.157172637","3.34430103","3.504640727","3.439846197","3.422728574","3.46267644","3.627926651","3.535861938","3.716937447","3.829334371","3.722045734","3.867204675","3.974072448","3.974449967","3.944763313","3.988150605","3.984482657",
"Italy","ITA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.703461119","0.732431179","0.747381149","0.758376236","0.768873808","0.790258003","0.809665027","0.816503347","0.808223014","0.818409912","0.816172467","0.806992129","0.845422628","0.853640279","0.873176921","0.866646447","0.83253757","0.817653692","0.78886369","0.776388072","0.78017901","0.768424522","0.768682358","0.760110803",
"Jamaica","JAM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.883294003052","4.01388875392022","6.28043566095972","8.42808489560333","10.8982786716367","13.0425211722248","15.2078767250402","16.5147326922268","20.2034182063648","21.2713011377446","23.0024455923567","24.1553952137459","","","","","35.92634331486","38.9677537288273","43.3642130543462","48.1065932396723","52.2272539990537","54.1216932566238","55.9309542183637","59.6500608817424",
"Jordan","JOR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.190527830537378","0.19401313493989","0.195107938866397","0.195939029496407","0.205048105214472","0.204631398210414","0.205106921950602","0.2041417283363","0.214108181934474","0.210248086693273","0.204729524004435","0.20170464915463","0.200482072974158","0.200768611241047","0.201441413592251","0.199090543850573","0.213772158897584","0.218763485644568","0.257203057968233","0.262433073457405","0.281106717215881","0.293373076292266","0.301308461414566","0.313434717764957",
"Japan","JPN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188.9811323","187.6635394","186.3934001","182.8570722","179.2515438","174.3152049","170.2353405","168.3676393","166.470137","162.03574","154.9818676","149.6956717","143.7742045","139.7747226","134.2054334","129.5519548","124.6490437","120.296362","116.8458138","115.4436743","111.594087","107.4542813","105.172169763","103.445246073",
"Kazakhstan","KAZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000687760598435469","0.00130699036839059","0.0200905659326339","0.263635080678907","4.2508577541795","10.8633968028303","14.8185779319031","16.9201664811624","17.6864739437075","19.7531633837565","22.6800901135178","24.423993409992","25.4502907109635","27.8806168289959","31.5143326012498","35.9930267043301","42.4453158248769","47.7681317649806","56.6622383694999","58.8672197795126","69.5295860505153","80.170698680041","82.5938889924233","86.3504183427279",
"Kenya","KEN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43950957935942","7.01323684588479","8.15262997056761","10.0095262413913","11.4686454189302","12.4949074569792","17.4231568295069","19.0889286919153","20.193014039177","20.7436521867826","21.5159475007566","21.3649216873548","21.2379475056832","22.1122415507495","23.0561238547889","23.4341669492563","24.5055915501565","25.2124266619646","27.9966841667813","30.4886963779587","30.8009590358845","34.2981004982503","36.0089199377457","37.8105653650196",
"Kyrgyz Republic","KGZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00432896871884688","0.00983510476545629","0.0894424982167998","0.746457564409132","2.05291002654018","2.85619055949998","3.79631704988324","4.45318014880677","4.80529210803686","6.51777483556126","8.10528148533382","8.50473520181066","8.54567672902317","8.71128008336571","8.91199092797884","9.25059016385408","9.81756572641532","10.9865120269187","13.1700006840759","13.5967976646756","14.7821538931242","17.7567265360827","18.9624012239074","19.0523453257592",
"Cambodia","KHM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960.802318452276","899.247119012997","982.309075416346","998.519324909642","1024.78099005557","1115.30077243479","1121.38539919071","1061.3444547613","1064.99360478673","1056.38751895228","1054.30718788332","1075.67738359312","1105.58246279931","1122.27001959238","1164.52834245032","1282.18000651146","1304.25208802932","1328.86696797363","1347.11468077282","1343.03994299228","1333.96535948904",
